time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1540125848923,2018-10-21T12:44:08.923000Z,1053.6835388293773,82,-386,977,2953,75,1017.53,27.01,EE:B4:42:EE:C1:16
1540125853832,2018-10-21T12:44:13.832000Z,1039.901918451928,90,-336,980,2953,75,1017.53,27.01,EE:B4:42:EE:C1:16
1540125858833,2018-10-21T12:44:18.832999Z,1049.990476147284,68,-360,984,2959,75,1017.53,27.01,EE:B4:42:EE:C1:16
1540125863773,2018-10-21T12:44:23.773000Z,1057.6133508990893,79,-369,988,2953,75,1017.52,27,EE:B4:42:EE:C1:16
1540125868843,2018-10-21T12:44:28.842999Z,1057.285675680892,76,-366,989,2959,75,1017.52,27,EE:B4:42:EE:C1:16
1540125873899,2018-10-21T12:44:33.898999Z,1056.8150263882512,79,-364,989,2959,75,1017.52,27,EE:B4:42:EE:C1:16
1540125879023,2018-10-21T12:44:39.023000Z,1059.8495176203082,76,-368,991,2953,75,1017.52,27,EE:B4:42:EE:C1:16
1540125884210,2018-10-21T12:44:44.210000Z,1051.717167303073,78,-363,984,2965,75,1017.52,26.99,EE:B4:42:EE:C1:16
1540125889132,2018-10-21T12:44:49.131999Z,1053.9335842452313,78,-364,986,2959,75,1017.52,26.99,EE:B4:42:EE:C1:16
1540125894173,2018-10-21T12:44:54.173000Z,1057.190616681779,78,-368,988,2953,75,1017.52,26.99,EE:B4:42:EE:C1:16
1540125899143,2018-10-21T12:44:59.142999Z,1056.9735096018253,75,-368,988,2953,75,1017.52,26.99,EE:B4:42:EE:C1:16
1540125904173,2018-10-21T12:45:04.173000Z,1058.7128978150781,78,-367,990,2959,75,1017.52,26.98,EE:B4:42:EE:C1:16
1540125909203,2018-10-21T12:45:09.203000Z,1055.5477251171544,81,-368,986,2953,75.5,1017.52,26.98,EE:B4:42:EE:C1:16
1540125914173,2018-10-21T12:45:14.173000Z,1057.358028295052,77,-366,989,2959,75.5,1017.52,26.98,EE:B4:42:EE:C1:16
1540125919129,2018-10-21T12:45:19.128999Z,1052.9857548894001,73,-365,985,2953,75.5,1017.51,26.97,EE:B4:42:EE:C1:16
1540125924513,2018-10-21T12:45:24.513000Z,1056.2561242426004,78,-368,987,2959,75.5,1017.51,26.97,EE:B4:42:EE:C1:16
1540125929807,2018-10-21T12:45:29.806999Z,1055.7869103185549,81,-366,987,2959,75.5,1017.5,26.97,EE:B4:42:EE:C1:16
1540125934912,2018-10-21T12:45:34.911999Z,1057.8520690531357,79,-367,989,2953,75.5,1017.5,26.97,EE:B4:42:EE:C1:16
1540125939951,2018-10-21T12:45:39.950999Z,1054.0616680251683,75,-365,986,2953,75.5,1017.49,26.96,EE:B4:42:EE:C1:16
1540125944903,2018-10-21T12:45:44.903000Z,1056.6674027337078,77,-364,989,2959,75.5,1017.48,26.96,EE:B4:42:EE:C1:16
1540125949814,2018-10-21T12:45:49.813999Z,1047.620637444681,138,-304,993,2953,75.5,1017.48,26.96,EE:B4:42:EE:C1:16
1540125954943,2018-10-21T12:45:54.943000Z,1054.8483303300054,84,-368,985,2965,75.5,1017.5,26.96,EE:B4:42:EE:C1:16
1540125960138,2018-10-21T12:46:00.138000Z,1057.0908191825336,84,-377,984,2953,75.5,1017.5,26.96,EE:B4:42:EE:C1:16
1540125965223,2018-10-21T12:46:05.223000Z,1055.703083257788,83,-368,986,2953,75.5,1017.51,26.96,EE:B4:42:EE:C1:16
1540125970429,2018-10-21T12:46:10.428999Z,1046.4927137825662,77,-367,977,2953,75.5,1017.51,26.95,EE:B4:42:EE:C1:16
1540125975503,2018-10-21T12:46:15.503000Z,1055.7106611188503,80,-366,987,2971,75.5,1017.5,26.95,EE:B4:42:EE:C1:16
1540125980523,2018-10-21T12:46:20.523000Z,1050.7406911317369,76,-366,982,2959,75.5,1017.5,26.95,EE:B4:42:EE:C1:16
1540125985483,2018-10-21T12:46:25.483000Z,1056.3304407239243,79,-368,987,2959,75.5,1017.5,26.95,EE:B4:42:EE:C1:16
1540125990583,2018-10-21T12:46:30.582999Z,1058.1138880101707,81,-370,988,2959,75.5,1017.5,26.94,EE:B4:42:EE:C1:16
1540125995673,2018-10-21T12:46:35.673000Z,1056.1339877117864,81,-367,987,2947,75.5,1017.5,26.94,EE:B4:42:EE:C1:16
1540126000623,2018-10-21T12:46:40.622999Z,1056.4227373547012,77,-366,988,2953,75.5,1017.5,26.94,EE:B4:42:EE:C1:16
1540126005653,2018-10-21T12:46:45.653000Z,1056.1339877117864,81,-367,987,2959,75.5,1017.51,26.94,EE:B4:42:EE:C1:16
1540126010633,2018-10-21T12:46:50.632999Z,1056.211153131797,82,-367,987,2959,75.5,1017.51,26.94,EE:B4:42:EE:C1:16
1540126015730,2018-10-21T12:46:55.730000Z,1055.2146701027236,78,-365,987,2953,75.5,1017.51,26.94,EE:B4:42:EE:C1:16
1540126020663,2018-10-21T12:47:00.663000Z,1055.8749926009234,76,-370,986,2953,75.5,1017.51,26.94,EE:B4:42:EE:C1:16
1540126025743,2018-10-21T12:47:05.743000Z,1055.3549166038883,83,-367,986,2959,75.5,1017.52,26.94,EE:B4:42:EE:C1:16
1540126030689,2018-10-21T12:47:10.688999Z,1055.8641011039251,82,-366,987,2953,75.5,1017.5,26.93,EE:B4:42:EE:C1:16
1540126035703,2018-10-21T12:47:15.703000Z,1055.2923765478456,76,-371,985,2959,75.5,1017.48,26.93,EE:B4:42:EE:C1:16
1540126040613,2018-10-21T12:47:20.612999Z,1053.1733000793365,82,-369,983,2959,75.5,1017.49,26.93,EE:B4:42:EE:C1:16
1540126045683,2018-10-21T12:47:25.683000Z,1057.3934934545418,76,-369,988,2953,75.5,1017.49,26.93,EE:B4:42:EE:C1:16
1540126050723,2018-10-21T12:47:30.723000Z,1058.9716710091918,80,-370,989,2953,75.5,1017.5,26.93,EE:B4:42:EE:C1:16
1540126055893,2018-10-21T12:47:35.892999Z,1058.0212663269108,78,-365,990,2971,75.5,1017.5,26.93,EE:B4:42:EE:C1:16
1540126060813,2018-10-21T12:47:40.812999Z,1058.1252288836138,78,-368,989,2947,75.5,1017.5,26.93,EE:B4:42:EE:C1:16
1540126065853,2018-10-21T12:47:45.852999Z,1055.7869103185549,81,-366,987,2959,75.5,1017.49,26.93,EE:B4:42:EE:C1:16
1540126070833,2018-10-21T12:47:50.832999Z,1051.6981506116667,84,-367,982,2953,75.5,1017.49,26.93,EE:B4:42:EE:C1:16
1540126075743,2018-10-21T12:47:55.743000Z,1058.4276073496949,82,-368,989,2959,75.5,1017.49,26.92,EE:B4:42:EE:C1:16
1540126080773,2018-10-21T12:48:00.773000Z,1054.6136733420442,81,-368,985,2953,75.5,1017.49,26.92,EE:B4:42:EE:C1:16
1540126085783,2018-10-21T12:48:05.782999Z,1057.2350731980093,80,-365,989,2959,75.5,1017.49,26.92,EE:B4:42:EE:C1:16
1540126090679,2018-10-21T12:48:10.678999Z,1057.3400588268657,80,-368,988,2959,75.5,1017.48,26.92,EE:B4:42:EE:C1:16
1540126095609,2018-10-21T12:48:15.608999Z,1054.811357542191,79,-369,985,2953,75.5,1017.5,26.92,EE:B4:42:EE:C1:16
1540126100526,2018-10-21T12:48:20.526000Z,1057.9196566847597,83,-369,988,2959,75.5,1017.51,26.92,EE:B4:42:EE:C1:16
1540126105423,2018-10-21T12:48:25.423000Z,1054.3035615988404,80,-370,984,2959,75.5,1017.51,26.92,EE:B4:42:EE:C1:16
1540126110313,2018-10-21T12:48:30.312999Z,1051.0770666321287,79,-369,981,2959,75.5,1017.51,26.92,EE:B4:42:EE:C1:16
1540126115243,2018-10-21T12:48:35.243000Z,1053.527882877335,79,-368,984,2965,75.5,1017.51,26.92,EE:B4:42:EE:C1:16
1540126120193,2018-10-21T12:48:40.193000Z,1056.9924313825525,80,-367,988,2959,75.5,1017.5,26.91,EE:B4:42:EE:C1:16
1540126125163,2018-10-21T12:48:45.163000Z,1054.5795370667877,79,-371,984,2959,75.5,1017.5,26.91,EE:B4:42:EE:C1:16
1540126130103,2018-10-21T12:48:50.102999Z,1055.1184767598377,83,-369,985,2959,75.5,1017.5,26.91,EE:B4:42:EE:C1:16
1540126135063,2018-10-21T12:48:55.062999Z,1052.7958016633615,77,-369,983,2965,75.5,1017.5,26.91,EE:B4:42:EE:C1:16
1540126140013,2018-10-21T12:49:00.013000Z,1051.386227796427,80,-367,982,2959,75.5,1017.49,26.91,EE:B4:42:EE:C1:16
1540126145153,2018-10-21T12:49:05.153000Z,1056.0577635716713,80,-367,987,2953,75.5,1017.49,26.91,EE:B4:42:EE:C1:16
1540126150092,2018-10-21T12:49:10.092000Z,1050.9224519440052,83,-365,982,2959,75.5,1017.5,26.91,EE:B4:42:EE:C1:16
1540126155073,2018-10-21T12:49:15.072999Z,1052.8793853048885,81,-363,985,2959,75.5,1017.5,26.9,EE:B4:42:EE:C1:16
1540126160123,2018-10-21T12:49:20.122999Z,1055.199507202311,81,-367,986,2959,75.5,1017.5,26.9,EE:B4:42:EE:C1:16
1540126165453,2018-10-21T12:49:25.453000Z,1058.274539049296,80,-368,989,2965,75.5,1017.5,26.9,EE:B4:42:EE:C1:16
1540126170443,2018-10-21T12:49:30.443000Z,1054.8488043316918,79,-361,988,2959,75.5,1017.5,26.9,EE:B4:42:EE:C1:16
1540126175480,2018-10-21T12:49:35.480000Z,1055.5960401593027,83,-365,987,2959,75.5,1017.49,26.9,EE:B4:42:EE:C1:16
1540126180503,2018-10-21T12:49:40.503000Z,1053.2544801708655,80,-367,984,2941,75.5,1017.49,26.9,EE:B4:42:EE:C1:16
1540126185573,2018-10-21T12:49:45.572999Z,1056.830639222766,81,-369,987,2947,75.5,1017.49,26.9,EE:B4:42:EE:C1:16
1540126190583,2018-10-21T12:49:50.582999Z,1055.5875141360852,75,-364,988,2959,75.5,1017.49,26.89,EE:B4:42:EE:C1:16
1540126195743,2018-10-21T12:49:55.743000Z,1054.886723776539,80,-369,985,2959,75.5,1017.47,26.89,EE:B4:42:EE:C1:16
1540126200723,2018-10-21T12:50:00.723000Z,1056.4960955914603,78,-366,988,2953,75.5,1017.47,26.89,EE:B4:42:EE:C1:16
1540126205663,2018-10-21T12:50:05.663000Z,1053.3441982562015,78,-365,985,2947,75.5,1017.47,26.89,EE:B4:42:EE:C1:16
1540126210933,2018-10-21T12:50:10.933000Z,1055.1615989979923,79,-370,985,2959,75.5,1017.47,26.89,EE:B4:42:EE:C1:16
1540126215863,2018-10-21T12:50:15.862999Z,1052.9829058441546,81,-366,984,2959,75.5,1017.47,26.89,EE:B4:42:EE:C1:16
1540126220813,2018-10-21T12:50:20.812999Z,1053.8031125404784,78,-369,984,2959,75.5,1017.47,26.89,EE:B4:42:EE:C1:16
1540126226043,2018-10-21T12:50:26.042999Z,1055.2890599262364,79,-365,987,2959,75.5,1017.48,26.88,EE:B4:42:EE:C1:16
1540126230953,2018-10-21T12:50:30.953000Z,1054.5828559198183,82,-365,986,2959,75.5,1017.49,26.88,EE:B4:42:EE:C1:16
1540126236233,2018-10-21T12:50:36.233000Z,1056.150084031621,78,-365,988,2959,75.5,1017.5,26.88,EE:B4:42:EE:C1:16
1540126241233,2018-10-21T12:50:41.233000Z,1055.5140927529105,85,-367,986,2971,75.5,1017.49,26.88,EE:B4:42:EE:C1:16
1540126246379,2018-10-21T12:50:46.378999Z,1056.0577635716713,80,-367,987,2953,75.5,1017.48,26.88,EE:B4:42:EE:C1:16
1540126251326,2018-10-21T12:50:51.325999Z,1051.7357082461353,80,-368,982,2953,75.5,1017.47,26.88,EE:B4:42:EE:C1:16
1540126256733,2018-10-21T12:50:56.733000Z,1053.757087757895,82,-368,984,2953,75.5,1017.45,26.87,EE:B4:42:EE:C1:16
1540126261831,2018-10-21T12:51:01.831000Z,1060.0688656875082,79,-368,991,2959,75.5,1017.43,26.87,EE:B4:42:EE:C1:16
1540126266883,2018-10-21T12:51:06.882999Z,1055.087200187738,78,-370,985,2959,75.5,1017.42,26.87,EE:B4:42:EE:C1:16
1540126271883,2018-10-21T12:51:11.882999Z,1055.3961341600602,79,-368,986,2959,75.5,1017.42,26.87,EE:B4:42:EE:C1:16
1540126276963,2018-10-21T12:51:16.963000Z,1056.1339877117864,81,-367,987,2959,75.5,1017.43,26.87,EE:B4:42:EE:C1:16
1540126282053,2018-10-21T12:51:22.052999Z,1056.7218176984898,81,-366,988,2965,75.5,1017.42,26.87,EE:B4:42:EE:C1:16
1540126286980,2018-10-21T12:51:26.980000Z,1055.3648658165573,77,-371,985,2953,75.5,1017.42,26.86,EE:B4:42:EE:C1:16
1540126292313,2018-10-21T12:51:32.312999Z,1055.0402835911054,82,-369,985,2965,75.5,1017.44,26.86,EE:B4:42:EE:C1:16
1540126297273,2018-10-21T12:51:37.273000Z,1057.4544907465286,80,-371,987,2953,75.5,1017.44,26.86,EE:B4:42:EE:C1:16
1540126302239,2018-10-21T12:51:42.239000Z,1056.052082048987,83,-369,986,2953,75.5,1017.43,26.86,EE:B4:42:EE:C1:16
1540126307133,2018-10-21T12:51:47.132999Z,1052.7131613122351,82,-365,984,2953,75.5,1017.44,26.86,EE:B4:42:EE:C1:16
1540126312106,2018-10-21T12:51:52.105999Z,1054.5373393104674,80,-368,985,2959,75.5,1017.45,26.86,EE:B4:42:EE:C1:16
1540126317193,2018-10-21T12:51:57.193000Z,1060.0688656875082,79,-368,991,2971,75.5,1017.45,26.86,EE:B4:42:EE:C1:16
1540126322283,2018-10-21T12:52:02.282999Z,1055.4406662622016,81,-365,987,2953,75.5,1017.43,26.86,EE:B4:42:EE:C1:16
1540126327273,2018-10-21T12:52:07.273000Z,1057.4634745465207,86,-367,988,2953,75.5,1017.43,26.85,EE:B4:42:EE:C1:16
1540126332543,2018-10-21T12:52:12.542999Z,1058.0378065078771,80,-370,988,2959,75.5,1017.42,26.85,EE:B4:42:EE:C1:16
1540126337463,2018-10-21T12:52:17.463000Z,1056.2561242426004,78,-368,987,2953,75.5,1017.42,26.85,EE:B4:42:EE:C1:16
1540126342403,2018-10-21T12:52:22.403000Z,1056.907753779865,82,-369,987,2959,75.5,1017.41,26.85,EE:B4:42:EE:C1:16
1540126347363,2018-10-21T12:52:27.362999Z,1054.886723776539,80,-369,985,2953,75.5,1017.4,26.85,EE:B4:42:EE:C1:16
1540126352313,2018-10-21T12:52:32.312999Z,1056.7961014311134,85,-368,987,2953,75.5,1017.39,26.85,EE:B4:42:EE:C1:16
1540126357371,2018-10-21T12:52:37.371000Z,1056.4530278247112,82,-365,988,2953,75.5,1017.4,26.85,EE:B4:42:EE:C1:16
1540126362477,2018-10-21T12:52:42.476999Z,1056.8429400814484,78,-367,988,2965,75.5,1017.41,26.85,EE:B4:42:EE:C1:16
1540126367807,2018-10-21T12:52:47.806999Z,1056.7218176984898,81,-366,988,2965,75.5,1017.42,26.85,EE:B4:42:EE:C1:16
1540126372783,2018-10-21T12:52:52.782999Z,1056.7544653324157,80,-369,987,2965,75.5,1017.43,26.85,EE:B4:42:EE:C1:16
1540126377683,2018-10-21T12:52:57.683000Z,1056.2561242426004,78,-368,987,2953,75.5,1017.43,26.84,EE:B4:42:EE:C1:16
1540126382603,2018-10-21T12:53:02.602999Z,1055.624933392538,82,-368,986,2953,75.5,1017.42,26.84,EE:B4:42:EE:C1:16
1540126387653,2018-10-21T12:53:07.653000Z,1055.4875650617585,77,-366,987,2953,75.5,1017.42,26.84,EE:B4:42:EE:C1:16
1540126392593,2018-10-21T12:53:12.592999Z,1051.310610618955,79,-367,982,2959,75.5,1017.42,26.84,EE:B4:42:EE:C1:16
1540126397693,2018-10-21T12:53:17.693000Z,1054.4572063388823,82,-370,984,2953,75.5,1017.42,26.84,EE:B4:42:EE:C1:16
1540126402703,2018-10-21T12:53:22.703000Z,1055.2767409547127,82,-367,986,2965,75.5,1017.42,26.84,EE:B4:42:EE:C1:16
1540126407723,2018-10-21T12:53:27.723000Z,1054.46194810434,79,-368,985,2953,75.5,1017.43,26.84,EE:B4:42:EE:C1:16
1540126412831,2018-10-21T12:53:32.831000Z,1055.3217518842298,78,-368,986,2953,75.5,1017.43,26.84,EE:B4:42:EE:C1:16
1540126417803,2018-10-21T12:53:37.802999Z,1057.777859477121,78,-367,989,2965,75.5,1017.42,26.84,EE:B4:42:EE:C1:16
1540126422808,2018-10-21T12:53:42.808000Z,1056.3304407239243,85,-372,985,2959,75.5,1017.42,26.84,EE:B4:42:EE:C1:16
1540126427952,2018-10-21T12:53:47.951999Z,1054.6549198671573,80,-371,984,2953,75.5,1017.42,26.84,EE:B4:42:EE:C1:16
1540126432993,2018-10-21T12:53:52.993000Z,1055.5477251171544,81,-368,986,2959,75.5,1017.43,26.84,EE:B4:42:EE:C1:16
1540126438103,2018-10-21T12:53:58.102999Z,1057.6133508990893,79,-369,988,2947,75.5,1017.44,26.83,EE:B4:42:EE:C1:16
1540126443283,2018-10-21T12:54:03.282999Z,1058.0378065078771,80,-370,988,2953,75.5,1017.44,26.83,EE:B4:42:EE:C1:16
1540126448232,2018-10-21T12:54:08.232000Z,1056.2892596254114,83,-367,987,2953,75.5,1017.44,26.83,EE:B4:42:EE:C1:16
1540126453413,2018-10-21T12:54:13.413000Z,1054.2651469151392,81,-367,985,2917,75.5,1017.44,26.83,EE:B4:42:EE:C1:16
1540126458348,2018-10-21T12:54:18.348000Z,1056.6456359631643,80,-366,988,2965,75.5,1017.42,26.83,EE:B4:42:EE:C1:16
1540126463433,2018-10-21T12:54:23.433000Z,1053.3309071702017,81,-367,984,2953,75.5,1017.41,26.83,EE:B4:42:EE:C1:16
1540126468367,2018-10-21T12:54:28.367000Z,1050.6897734345757,80,-365,982,2953,75.5,1017.42,26.83,EE:B4:42:EE:C1:16
1540126473293,2018-10-21T12:54:33.292999Z,1056.2925731065234,80,-373,985,2965,75.5,1017.43,26.83,EE:B4:42:EE:C1:16
1540126478403,2018-10-21T12:54:38.403000Z,1051.896382729782,79,-366,983,2953,75.5,1017.43,26.83,EE:B4:42:EE:C1:16
1540126483523,2018-10-21T12:54:43.523000Z,1054.8274740449265,76,-367,986,2953,75.5,1017.42,26.82,EE:B4:42:EE:C1:16
1540126488703,2018-10-21T12:54:48.703000Z,1057.4563820791852,83,-373,986,2953,75.5,1017.44,26.82,EE:B4:42:EE:C1:16
1540126493653,2018-10-21T12:54:53.653000Z,1054.1133715118124,79,-367,985,2959,75.5,1017.43,26.82,EE:B4:42:EE:C1:16
1540126498713,2018-10-21T12:54:58.713000Z,1056.5211782070437,80,-371,986,2953,75.5,1017.42,26.82,EE:B4:42:EE:C1:16
1540126503753,2018-10-21T12:55:03.753000Z,1056.4530278247112,82,-365,988,2953,75.5,1017.42,26.82,EE:B4:42:EE:C1:16
1540126508873,2018-10-21T12:55:08.872999Z,1056.752572743497,83,-371,986,2965,75.5,1017.41,26.82,EE:B4:42:EE:C1:16
1540126514133,2018-10-21T12:55:14.132999Z,1057.6133508990893,79,-369,988,2959,75.5,1017.43,26.82,EE:B4:42:EE:C1:16
1540126519138,2018-10-21T12:55:19.138000Z,1052.6827632292645,77,-366,984,2947,75.5,1017.45,26.82,EE:B4:42:EE:C1:16
1540126524213,2018-10-21T12:55:24.213000Z,1056.9172153011796,79,-367,988,2965,75.5,1017.43,26.82,EE:B4:42:EE:C1:16
1540126529553,2018-10-21T12:55:29.552999Z,1057.5608729524745,75,-367,989,2959,75.5,1017.43,26.82,EE:B4:42:EE:C1:16
1540126534643,2018-10-21T12:55:34.642999Z,1056.5590376311206,82,-368,987,2965,75.5,1017.4,26.81,EE:B4:42:EE:C1:16
1540126539582,2018-10-21T12:55:39.582000Z,1053.6465251686639,79,-371,983,2959,75.5,1017.4,26.81,EE:B4:42:EE:C1:16
1540126544743,2018-10-21T12:55:44.743000Z,1054.7369340266794,78,-369,985,2959,75.5,1017.4,26.81,EE:B4:42:EE:C1:16
1540126549833,2018-10-21T12:55:49.832999Z,1052.3967882885238,81,-367,983,2953,75.5,1017.4,26.81,EE:B4:42:EE:C1:16
1540126554933,2018-10-21T12:55:54.933000Z,1048.7449642310564,79,-365,980,2971,75.5,1017.4,26.81,EE:B4:42:EE:C1:16
1540126560063,2018-10-21T12:56:00.062999Z,1055.3217518842298,78,-368,986,2959,75.5,1017.4,26.81,EE:B4:42:EE:C1:16
1540126565123,2018-10-21T12:56:05.122999Z,1059.047685423088,81,-370,989,2971,75.5,1017.4,26.81,EE:B4:42:EE:C1:16
1540126570323,2018-10-21T12:56:10.322999Z,1054.5373393104674,80,-368,985,2953,75.5,1017.4,26.81,EE:B4:42:EE:C1:16
1540126575383,2018-10-21T12:56:15.382999Z,1058.274539049296,80,-368,989,2953,75,1017.4,26.8,EE:B4:42:EE:C1:16
1540126580303,2018-10-21T12:56:20.302999Z,1055.0687181411456,76,-365,987,2965,75,1017.4,26.8,EE:B4:42:EE:C1:16
1540126585503,2018-10-21T12:56:25.503000Z,1052.869412605381,78,-369,983,2953,75,1017.4,26.8,EE:B4:42:EE:C1:16
1540126590603,2018-10-21T12:56:30.602999Z,1057.493262389884,82,-368,988,2953,75,1017.42,26.8,EE:B4:42:EE:C1:16
1540126595733,2018-10-21T12:56:35.733000Z,1057.117306641037,77,-368,988,2959,75,1017.42,26.8,EE:B4:42:EE:C1:16
1540126600803,2018-10-21T12:56:40.802999Z,1054.7758055624902,80,-366,986,2953,75,1017.41,26.8,EE:B4:42:EE:C1:16
1540126605843,2018-10-21T12:56:45.842999Z,1056.150084031621,78,-365,988,2959,75,1017.41,26.79,EE:B4:42:EE:C1:16
1540126610753,2018-10-21T12:56:50.753000Z,1057.2317626707968,77,-371,987,2959,75,1017.41,26.79,EE:B4:42:EE:C1:16
1540126616123,2018-10-21T12:56:56.122999Z,1053.9530350067787,80,-369,984,2959,75,1017.41,26.79,EE:B4:42:EE:C1:16
1540126621133,2018-10-21T12:57:01.132999Z,1056.1339877117864,81,-367,987,2959,75,1017.4,26.79,EE:B4:42:EE:C1:16
1540126626193,2018-10-21T12:57:06.193000Z,1059.2851363065565,81,-368,990,2953,75,1017.39,26.79,EE:B4:42:EE:C1:16
1540126631413,2018-10-21T12:57:11.413000Z,1056.7161397461477,84,-368,987,2959,75,1017.39,26.79,EE:B4:42:EE:C1:16
1540126636533,2018-10-21T12:57:16.532999Z,1052.244743393855,79,-367,983,2965,75,1017.39,26.79,EE:B4:42:EE:C1:16
1540126641733,2018-10-21T12:57:21.733000Z,1052.6514142868,75,-369,983,2953,75,1017.38,26.78,EE:B4:42:EE:C1:16
1540126646653,2018-10-21T12:57:26.653000Z,1052.5939388007134,79,-368,983,2959,75,1017.38,26.78,EE:B4:42:EE:C1:16
1540126651813,2018-10-21T12:57:31.812999Z,1056.3238139888733,82,-370,986,2953,75,1017.39,26.78,EE:B4:42:EE:C1:16
1540126656859,2018-10-21T12:57:36.858999Z,1057.5055555409626,79,-366,989,2965,75,1017.38,26.78,EE:B4:42:EE:C1:16
1540126661859,2018-10-21T12:57:41.858999Z,1055.3132236449992,81,-370,985,2959,75,1017.37,26.77,EE:B4:42:EE:C1:16
1540126666773,2018-10-21T12:57:46.773000Z,1054.5795370667877,79,-371,984,2959,75,1017.36,26.77,EE:B4:42:EE:C1:16
1540126671980,2018-10-21T12:57:51.980000Z,1055.4714586382713,80,-368,986,2965,75,1017.36,26.77,EE:B4:42:EE:C1:16
1540126676943,2018-10-21T12:57:56.943000Z,1052.8309455938308,79,-366,984,2953,75,1017.36,26.77,EE:B4:42:EE:C1:16
1540126682158,2018-10-21T12:58:02.157999Z,1056.5590376311206,82,-368,987,2953,75,1017.36,26.77,EE:B4:42:EE:C1:16
1540126687433,2018-10-21T12:58:07.433000Z,1056.2244079739874,79,-365,988,2947,75,1017.35,26.76,EE:B4:42:EE:C1:16
1540126692603,2018-10-21T12:58:12.602999Z,1057.1802116952435,81,-370,987,2953,75,1017.34,26.76,EE:B4:42:EE:C1:16
1540126697883,2018-10-21T12:58:17.882999Z,1054.7758055624902,80,-366,986,2953,75,1017.34,26.76,EE:B4:42:EE:C1:16
1540126703383,2018-10-21T12:58:23.382999Z,1055.0137439863047,77,-370,985,2953,75,1017.34,26.76,EE:B4:42:EE:C1:16
1540126708333,2018-10-21T12:58:28.332999Z,1051.9719578011573,80,-366,983,2959,75,1017.35,26.76,EE:B4:42:EE:C1:16
1540126713393,2018-10-21T12:58:33.392999Z,1057.5391245717578,78,-369,988,2947,75,1017.35,26.76,EE:B4:42:EE:C1:16
1540126718287,2018-10-21T12:58:38.286999Z,1054.886723776539,80,-369,985,2953,75,1017.35,26.76,EE:B4:42:EE:C1:16
1540126723273,2018-10-21T12:58:43.273000Z,1051.989068384268,77,-364,984,2971,75,1017.35,26.76,EE:B4:42:EE:C1:16
1540126728213,2018-10-21T12:58:48.213000Z,1060.219788534434,81,-368,991,2953,75,1017.35,26.76,EE:B4:42:EE:C1:16
1540126733228,2018-10-21T12:58:53.227999Z,1059.047685423088,81,-370,989,2959,75,1017.33,26.75,EE:B4:42:EE:C1:16
1540126738253,2018-10-21T12:58:58.253000Z,1059.262479275085,76,-369,990,2959,75,1017.33,26.75,EE:B4:42:EE:C1:16
1540126743223,2018-10-21T12:59:03.223000Z,1056.5315896839054,77,-369,987,2959,75,1017.33,26.75,EE:B4:42:EE:C1:16
1540126748143,2018-10-21T12:59:08.142999Z,1054.4572063388823,82,-370,984,2959,75,1017.33,26.75,EE:B4:42:EE:C1:16
1540126753032,2018-10-21T12:59:13.032000Z,1055.0075829111372,83,-366,986,2965,75,1017.34,26.75,EE:B4:42:EE:C1:16
1540126758043,2018-10-21T12:59:18.042999Z,1056.4056985836455,80,-368,987,2953,75,1017.34,26.75,EE:B4:42:EE:C1:16
1540126762993,2018-10-21T12:59:22.993000Z,1057.3400588268657,80,-368,988,2953,75,1017.36,26.75,EE:B4:42:EE:C1:16
1540126768103,2018-10-21T12:59:28.102999Z,1054.9630325276805,81,-369,985,2959,75,1017.35,26.74,EE:B4:42:EE:C1:16
1540126773023,2018-10-21T12:59:33.023000Z,1054.6260000587886,78,-366,986,2965,75,1017.35,26.74,EE:B4:42:EE:C1:16
1540126778173,2018-10-21T12:59:38.173000Z,1054.038898712946,78,-367,985,2959,75,1017.34,26.74,EE:B4:42:EE:C1:16
1540126783073,2018-10-21T12:59:43.072999Z,1055.0834090250873,81,-372,984,2953,75,1017.33,26.74,EE:B4:42:EE:C1:16
1540126787983,2018-10-21T12:59:47.983000Z,1056.9924313825525,80,-367,988,2965,75,1017.32,26.74,EE:B4:42:EE:C1:16
1540126793150,2018-10-21T12:59:53.150000Z,1055.8205339924016,80,-369,986,2959,75,1017.32,26.74,EE:B4:42:EE:C1:16
1540126798213,2018-10-21T12:59:58.213000Z,1053.1789971320165,79,-367,984,2953,75,1017.32,26.74,EE:B4:42:EE:C1:16
1540126803613,2018-10-21T13:00:03.612999Z,1055.3587067912028,86,-369,985,2953,75,1017.31,26.73,EE:B4:42:EE:C1:16
1540126808963,2018-10-21T13:00:08.963000Z,1057.493262389884,82,-368,988,2965,75,1017.31,26.73,EE:B4:42:EE:C1:16
1540126821072,2018-10-21T13:00:21.072000Z,1052.669463791935,80,-368,983,2965,75,1017.32,26.73,EE:B4:42:EE:C1:16
1540126826073,2018-10-21T13:00:26.072999Z,1061.4193327804048,83,-371,991,2953,75,1017.31,26.73,EE:B4:42:EE:C1:16
1540126831213,2018-10-21T13:00:31.213000Z,1056.4056985836455,80,-368,987,2959,75,1017.32,26.72,EE:B4:42:EE:C1:16
1540126836383,2018-10-21T13:00:36.382999Z,1052.3202934468193,80,-367,983,2953,75,1017.32,26.72,EE:B4:42:EE:C1:16
1540126841463,2018-10-21T13:00:41.463000Z,1058.938147391055,81,-367,990,2953,75,1017.32,26.72,EE:B4:42:EE:C1:16
